径,0x5f84 
待,0x5f85 
徇,0x5f87 
徊,0x5f8a 
律,0x5f8b 
後,0x5f8c 
徐,0x5f90 
徑,0x5f91 
徒,0x5f92 
従,0x5f93 
得,0x5f97 
徘,0x5f98 
從,0x5f9e 
徠,0x5fa0 
御,0x5fa1 
徨,0x5fa8 
復,0x5fa9 
循,0x5faa 
徭,0x5fad 
微,0x5fae 
徳,0x5fb3 
徴,0x5fb4 
徹,0x5fb9 
徽,0x5fbd 
心,0x5fc3 
必,0x5fc5 
忌,0x5fcc 
忍,0x5fcd 
忖,0x5fd6 
志,0x5fd7 
忘,0x5fd8 
忙,0x5fd9 
応,0x5fdc 
忝,0x5fdd 
忠,0x5fe0 
快,0x5feb 
忰,0x5ff0 
念,0x5ff5 
忸,0x5ff8 
忽,0x5ffd 
忿,0x5fff 
怒,0x6012 
怖,0x6016 
怙,0x6019 
怜,0x601c 
思,0x601d 
怠,0x6020 
怡,0x6021 
急,0x6025 
性,0x6027 
怨,0x6028 
怩,0x6029 
怪,0x602a 
怫,0x602b 
怯,0x602f 
怱,0x6031 
怺,0x603a 
恃,0x6043 
恋,0x604b 
恍,0x604d 
恐,0x6050 
恒,0x6052 
恕,0x6055 
恙,0x6059 
恚,0x605a 
恟,0x605f 
恢,0x6062 
恣,0x6063 
恤,0x6064 
恥,0x6065 
恨,0x6068 
恩,0x6069 
恪,0x606a 
恫,0x606b 
恬,0x606c 
恭,0x606d 
息,0x606f 
恰,0x6070 
恵,0x6075 
悃,0x6083 
悄,0x6084 
悉,0x6089 
悋,0x608b 
悌,0x608c 
悍,0x608d 
悔,0x6094 
悖,0x6096 
悚,0x609a 
悛,0x609b 
悟,0x609f 
悠,0x60a0 
患,0x60a3 
悦,0x60a6 
悧,0x60a7 
悩,0x60a9 
悪,0x60aa 
悲,0x60b2 
悴,0x60b4 
悵,0x60b5 
悶,0x60b6 
悸,0x60b8 
悼,0x60bc 
悽,0x60bd 
情,0x60c5 
惇,0x60c7 
惑,0x60d1 
惘,0x60d8 
惚,0x60da 
惜,0x60dc 
惟,0x60df 
惠,0x60e0 
惣,0x60e3 
惧,0x60e7 
惨,0x60e8 
惰,0x60f0 
想,0x60f3 
惶,0x60f6 
惹,0x60f9 
惻,0x60fb 
愁,0x6101 
愈,0x6108 
愉,0x6109 
愍,0x610d 
愎,0x610e 
意,0x610f 
愕,0x6115 
愚,0x611a 
愛,0x611b 
感,0x611f 
愧,0x6127 
愴,0x6134 
愾,0x613e 
愿,0x613f 
慂,0x6142 
慄,0x6144 
慈,0x6148 
慊,0x614a 
態,0x614b 
慌,0x614c 
慎,0x614e 
慓,0x6153 
慕,0x6155 
慙,0x6159 
慚,0x615a 
慟,0x615f 
慢,0x6162 
慣,0x6163 
慥,0x6165 
慧,0x6167 
慨,0x6168 
慫,0x616b 
慮,0x616e 
慰,0x6170 
慳,0x6173 
慴,0x6174 
慶,0x6176 
慷,0x6177 
慾,0x617e 
憂,0x6182 
憊,0x618a 
憎,0x618e 
憐,0x6190 
憑,0x6191 
憔,0x6194 
憚,0x619a 
憤,0x61a4 
憧,0x61a7 
憩,0x61a9 
憫,0x61ab 
憬,0x61ac 
憮,0x61ae 
憲,0x61b2 
憶,0x61b6 
憺,0x61ba 
憾,0x61be 
懇,0x61c7 
懈,0x61c8 
應,0x61c9 
懊,0x61ca 
懐,0x61d0 
懣,0x61e3 
懦,0x61e6 
懲,0x61f2 
懶,0x61f6 
懷,0x61f7 
懸,0x61f8 
懺,0x61fa 
懼,0x61fc 
懾,0x61fe 
懿,0x61ff 
戀,0x6200 
戈,0x6208 
戊,0x620a 
戌,0x620c 
戍,0x620d 
戎,0x620e 
成,0x6210 
我,0x6211 
戒,0x6212 
或,0x6216 
戚,0x621a 
戛,0x621b 
戟,0x621f 
戦,0x6226 
截,0x622a 
戮,0x622e 
戯,0x622f 
戰,0x6230 
戲,0x6232 
戴,0x6234 
戸,0x6238 
戻,0x623b 
房,0x623f 
所,0x6240 
扁,0x6241 
扇,0x6247 
扈,0x6248 
扉,0x6249 
手,0x624b 
才,0x624d 
打,0x6253 
払,0x6255 
托,0x6258 
扞,0x625e 
扠,0x6260 
扣,0x6263 
扨,0x6268 
扮,0x626e 
扱,0x6271 
扶,0x6276 
批,0x6279 
扼,0x627c 
承,0x627f 
技,0x6280 
抃,0x6283 
抄,0x6284 
抉,0x6289 
把,0x628a 
抑,0x6291 
抒,0x6292 
抓,0x6293 
投,0x6295 
抗,0x6297 
折,0x6298 
抛,0x629b 
抜,0x629c 
択,0x629e 
披,0x62ab 
抱,0x62b1 
抵,0x62b5 
抹,0x62b9 
押,0x62bc 
抽,0x62bd 
拂,0x62c2 
担,0x62c5 
拇,0x62c7 
拈,0x62c8 
拉,0x62c9 
拌,0x62cc 
拍,0x62cd 
拐,0x62d0 
拒,0x62d2 
拓,0x62d3 
拔,0x62d4 
拗,0x62d7 
拘,0x62d8 
拙,0x62d9 
招,0x62db 
拜,0x62dc 
拝,0x62dd 
拠,0x62e0 
拡,0x62e1 
括,0x62ec 
拭,0x62ed 
拮,0x62ee 
拱,0x62f1 
拳,0x62f3 
拵,0x62f5 
拶,0x62f6 
拷,0x62f7 
拾,0x62fe 
拿,0x62ff 
持,0x6301 
挂,0x6302 
指,0x6307 
按,0x6309 
挌,0x630c 
挑,0x6311 
挙,0x6319 
挟,0x631f 
挨,0x6328 
挫,0x632b 
振,0x632f 
挺,0x633a 
挽,0x633d 
挾,0x633e 
挿,0x633f 
捉,0x6349 
捌,0x634c 
捍,0x634d 
捏,0x634f 
捐,0x6350 
捕,0x6355 
捗,0x6357 
捜,0x635c 
捧,0x6367 
捨,0x6368 
捩,0x6369 
据,0x636e 
捲,0x6372 
捷,0x6377 
捺,0x637a 
捻,0x637b 
掃,0x6383 
授,0x6388 
掉,0x6389 
掌,0x638c 
掏,0x638f 
排,0x6392 
掖,0x6396 
掘,0x6398 
掛,0x639b 
掟,0x639f 
掠,0x63a0 
採,0x63a1 
探,0x63a2 
接,0x63a5 
控,0x63a7 
推,0x63a8 
掩,0x63a9 
措,0x63aa 
掬,0x63ac 
掲,0x63b2 
掴,0x63b4 
掻,0x63bb 
掾,0x63be 
揃,0x63c3 
揄,0x63c4 
揆,0x63c6 
揉,0x63c9 
描,0x63cf 
提,0x63d0 
插,0x63d2 
揖,0x63d6 
揚,0x63da 
換,0x63db 
握,0x63e1 
揣,0x63e3 
揮,0x63ee 
援,0x63f4 
揶,0x63f6 
揺,0x63fa 
損,0x640d 
搏,0x640f 
搖,0x6416 
搗,0x6417 
搜,0x641c 
搦,0x6426 
搬,0x642c 
搭,0x642d 
携,0x643a 
搾,0x643e 
摂,0x6442 
摘,0x6458 
摧,0x6467 
摩,0x6469 
摯,0x646f 
摸,0x6478 
摺,0x647a 
撃,0x6483 
撈,0x6488 
撒,0x6492 
撓,0x6493 
撚,0x649a 
撞,0x649e 
撤,0x64a4 
撥,0x64a5 
撩,0x64a9 
撫,0x64ab 
播,0x64ad 
撮,0x64ae 
撰,0x64b0 
撲,0x64b2 
撹,0x64b9 
撻,0x64bb 
撼,0x64bc 
擁,0x64c1 
擂,0x64c2 
擅,0x64c5 
操,0x64cd 
擒,0x64d2 
擔,0x64d4 
擘,0x64d8 
據,0x64da 
擠,0x64e0 
擡,0x64e1 
擢,0x64e2 
擣,0x64e3 
擦,0x64e6 
擬,0x64ec 
擯,0x64ef 
擱,0x64f1 
擲,0x64f2 
擺,0x64fa 
擽,0x64fd 
擾,0x64fe 
攀,0x6500 
攘,0x6518 
攣,0x6523 
攪,0x652a 
攫,0x652b 
攬,0x652c 
支,0x652f 
攴,0x6534 
改,0x6539 
攻,0x653b 
放,0x653e 
政,0x653f 
故,0x6545 
效,0x6548 
敏,0x654f 
救,0x6551 
敕,0x6555 
敗,0x6557 
教,0x6559 
敝,0x655d 
敢,0x6562 
散,0x6563 
敦,0x6566 
敬,0x656c 
数,0x6570 
敲,0x6572 
整,0x6574 
敵,0x6575 
敷,0x6577 
數,0x6578 
斂,0x6582 
斃,0x6583 
文,0x6587 
斉,0x6589 
斎,0x658e 
斐,0x6590 
斑,0x6591 
斗,0x6597 
料,0x6599 
斛,0x659b 
斜,0x659c 
斟,0x659f 
斡,0x65a1 
斤,0x65a4 
斥,0x65a5 
斧,0x65a7 
斬,0x65ac 
断,0x65ad 
斯,0x65af 
新,0x65b0 
斷,0x65b7 
方,0x65b9 
於,0x65bc 
施,0x65bd 
旁,0x65c1 
旅,0x65c5 
旋,0x65cb 
旌,0x65cc 
族,0x65cf 
旗,0x65d7 
旛,0x65db 
既,0x65e2 
日,0x65e5 
旦,0x65e6 
旧,0x65e7 
旨,0x65e8 
早,0x65e9 
旬,0x65ec 
旭,0x65ed 
旱,0x65f1 
旺,0x65fa 
昂,0x6602 
昆,0x6606 
昇,0x6607 
昊,0x660a 
昌,0x660c 
明,0x660e 
昏,0x660f 
易,0x6613 
昔,0x6614 
星,0x661f 
映,0x6620 
春,0x6625 
昧,0x6627 
昨,0x6628 
昭,0x662d 
是,0x662f 
昴,0x6634 
昵,0x6635 
昼,0x663c 
時,0x6642 
晃,0x6643 
晋,0x664b 
晏,0x664f 
晒,0x6652 
晝,0x665d 
晟,0x665f 
晤,0x6664 
晦,0x6666 
晨,0x6668 
晩,0x6669 
普,0x666e 
景,0x666f 
晰,0x6670 
晴,0x6674 
晶,0x6676 
智,0x667a 
暁,0x6681 
暄,0x6684 
暇,0x6687 
暈,0x6688 
暉,0x6689 
暑,0x6691 
暖,0x6696 
暗,0x6697 
暢,0x66a2 
暦,0x66a6 
暫,0x66ab 
暮,0x66ae 
暴,0x66b4 
曄,0x66c4 
曇,0x66c7 
曉,0x66c9 
曖,0x66d6 
曙,0x66d9 
曚,0x66da 
曜,0x66dc 
曝,0x66dd 
曠,0x66e0 
曩,0x66e9 
曰,0x66f0 
曲,0x66f2 
曳,0x66f3 
更,0x66f4 
書,0x66f8 
曹,0x66f9 
曼,0x66fc 
曽,0x66fd 
曾,0x66fe 
替,0x66ff 
最,0x6700 
會,0x6703 
月,0x6708 
有,0x6709 
朋,0x670b 
服,0x670d 
朔,0x6714 
朕,0x6715 
朗,0x6717 
望,0x671b 
朝,0x671d 
期,0x671f 
朦,0x6726 
朧,0x6727 
木,0x6728 
未,0x672a 
末,0x672b 
本,0x672c 
札,0x672d 
朮,0x672e 
朱,0x6731 
朴,0x6734 
朶,0x6736 
机,0x673a 
朽,0x673d 
杆,0x6746 
杉,0x6749 
李,0x674e 
杏,0x674f 
材,0x6750 
村,0x6751 
杓,0x6753 
杖,0x6756 
杙,0x6759 
杜,0x675c 
杞,0x675e 
束,0x675f 
杠,0x6760 
条,0x6761 
杢,0x6762 
杣,0x6763 
来,0x6765 
杪,0x676a 
杭,0x676d 
杯,0x676f 
東,0x6771 
杲,0x6772 
杳,0x6773 
杵,0x6775 
杷,0x6777 
杼,0x677c 
松,0x677e 
板,0x677f 
枇,0x6787 
枉,0x6789 
枋,0x678b 
枌,0x678c 
析,0x6790 
枕,0x6795 
林,0x6797 
枚,0x679a 
果,0x679c 
枝,0x679d 
枠,0x67a0 
枡,0x67a1 
枢,0x67a2 
枦,0x67a6 
枯,0x67af 
枳,0x67b3 
枴,0x67b4 
架,0x67b6 
枷,0x67b7 
枸,0x67b8 
枹,0x67b9 
柁,0x67c1 
柄,0x67c4 
柊,0x67ca 
柏,0x67cf 
某,0x67d0 
柑,0x67d1 
染,0x67d3 
柔,0x67d4 
柘,0x67d8 
柚,0x67da 
柝,0x67dd 
柞,0x67de 
柢,0x67e2 
柩,0x67e9 
柯,0x67ef 
柱,0x67f1 
柳,0x67f3 
柴,0x67f4 
柵,0x67f5 
査,0x67fb 
柾,0x67fe 
柿,0x67ff 
h,0x68 
栂,0x6802 
栃,0x6803 
栄,0x6804 
栓,0x6813 
栖,0x6816 
栗,0x6817 
栞,0x681e 
校,0x6821 
栢,0x6822 
株,0x682a 
栲,0x6832 
栴,0x6834 
核,0x6838 
根,0x6839 
格,0x683c 
栽,0x683d 
桁,0x6841 
桂,0x6842 
桃,0x6843 
框,0x6846 
案,0x6848 
桎,0x684e 
桐,0x6850 
桑,0x6851 
桔,0x6854 
桜,0x685c 
桝,0x685d 
桟,0x685f 
桧,0x6867 
桴,0x6874 
桶,0x6876 
桷,0x6877 
桿,0x687f 
梁,0x6881 
梃,0x6883 
梅,0x6885 
梏,0x688f 
梓,0x6893 
梔,0x6894 
梗,0x6897 
梛,0x689b 
條,0x689d 
梟,0x689f 
梠,0x68a0 
梢,0x68a2 
梧,0x68a7 
梨,0x68a8 
梭,0x68ad 
梯,0x68af 
械,0x68b0 
梱,0x68b1 
梳,0x68b3 
梵,0x68b5 
梶,0x68b6 
梼,0x68bc 
棄,0x68c4 
棉,0x68c9 
棊,0x68ca 
棋,0x68cb 
棍,0x68cd 
棒,0x68d2 
棕,0x68d5 
棗,0x68d7 
棘,0x68d8 
棚,0x68da 
棟,0x68df 
棠,0x68e0 
棧,0x68e7 
森,0x68ee 
棲,0x68f2 
棹,0x68f9 
棺,0x68fa 
椀,0x6900 
椅,0x6905 
椋,0x690b 
植,0x690d 
椎,0x690e 
椏,0x690f 
椒,0x6912 
椙,0x6919 
椚,0x691a 
椛,0x691b 
検,0x691c 
椥,0x6925 
椨,0x6928 
椪,0x692a 
椰,0x6930 
椴,0x6934 
椹,0x6939 
椽,0x693d 
椿,0x693f 
楊,0x694a 
楓,0x6953 
楔,0x6954 
楕,0x6955 
楚,0x695a 
楝,0x695d 
楠,0x6960 
楡,0x6961 
楢,0x6962 
楪,0x696a 
楫,0x696b 
業,0x696d 
楮,0x696e 
楯,0x696f 
極,0x6975 
楷,0x6977 
楼,0x697c 
楽,0x697d 
榁,0x6981 
概,0x6982 
榊,0x698a 
榎,0x698e 
榑,0x6991 
榔,0x6994 
榕,0x6995 
榛,0x699b 
榜,0x699c 
榧,0x69a7 
榮,0x69ae 
榴,0x69b4 
榻,0x69bb 
榾,0x69be 
槁,0x69c1 
槃,0x69c3 
槇,0x69c7 
槊,0x69ca 
構,0x69cb 
槌,0x69cc 
槍,0x69cd 
槐,0x69d0 
槓,0x69d3 
様,0x69d8 
槙,0x69d9 
槧,0x69e7 
槨,0x69e8 
槭,0x69ed 
槲,0x69f2 
槻,0x69fb 
槽,0x69fd 
槿,0x69ff 
樂,0x6a02 
樅,0x6a05 
樋,0x6a0b 
樒,0x6a12 
樓,0x6a13 
樗,0x6a17 
標,0x6a19 
樞,0x6a1e 
樟,0x6a1f 
模,0x6a21 
樣,0x6a23 
権,0x6a29 
横,0x6a2a 
樫,0x6a2b 
樵,0x6a35 
樸,0x6a38 
樹,0x6a39 
樺,0x6a3a 
樽,0x6a3d 
橄,0x6a44 
橇,0x6a47 
橈,0x6a48 
橋,0x6a4b 
橘,0x6a58 
橙,0x6a59 
機,0x6a5f 
橡,0x6a61 
橢,0x6a62 
橦,0x6a66 
橿,0x6a7f 
檀,0x6a80 
檄,0x6a84 
檎,0x6a8e 
檐,0x6a90 
檗,0x6a97 
檜,0x6a9c 
檠,0x6aa0 
檣,0x6aa3 
檪,0x6aaa 
檳,0x6ab3 
檻,0x6abb 
櫂,0x6ac2 
櫃,0x6ac3 
櫓,0x6ad3 
櫚,0x6ada 
櫛,0x6adb 
櫞,0x6ade 
櫟,0x6adf 
櫨,0x6ae8 
櫪,0x6aea 
櫺,0x6afa 
櫻,0x6afb 
欄,0x6b04 
欅,0x6b05 
權,0x6b0a 
欒,0x6b12 
欖,0x6b16 
欝,0x6b1d 
欠,0x6b20 
次,0x6b21 
欣,0x6b23 
欧,0x6b27 
欲,0x6b32 
欷,0x6b37 
欹,0x6b39 
欺,0x6b3a 
欽,0x6b3d 
款,0x6b3e 
歇,0x6b47 
歌,0x6b4c 
歎,0x6b4e 
歓,0x6b53 
歔,0x6b54 
歡,0x6b61 
止,0x6b62 
正,0x6b63 
此,0x6b64 
武,0x6b66 
歩,0x6b69 
歪,0x6b6a 
歯,0x6b6f 
歳,0x6b73 
歴,0x6b74 
歹,0x6b79 
死,0x6b7b 
歿,0x6b7f 
殃,0x6b83 
殆,0x6b86 
殉,0x6b89 
殊,0x6b8a 
残,0x6b8b 
殖,0x6b96 
殘,0x6b98 
殯,0x6baf 
殲,0x6bb2 
殳,0x6bb3 
殴,0x6bb4 
段,0x6bb5 
殷,0x6bb7 
殺,0x6bba 
殻,0x6bbb 
殼,0x6bbc 
殿,0x6bbf 
毀,0x6bc0 
毅,0x6bc5 
毆,0x6bc6 
母,0x6bcd 
毎,0x6bce 
毒,0x6bd2 
比,0x6bd4 
毘,0x6bd8 
毛,0x6bdb 
毟,0x6bdf 
毫,0x6beb 
毬,0x6bec 
毳,0x6bf3 
氈,0x6c08 
氏,0x6c0f 
民,0x6c11 
氓,0x6c13 
気,0x6c17 
氛,0x6c1b 
氣,0x6c23 
水,0x6c34 
氷,0x6c37 
永,0x6c38 
氾,0x6c3e 
汀,0x6c40 
汁,0x6c41 
求,0x6c42 
汎,0x6c4e 
汐,0x6c50 
汗,0x6c57 
汚,0x6c5a 
汝,0x6c5d 
汞,0x6c5e 
江,0x6c5f 
池,0x6c60 
汨,0x6c68 
汪,0x6c6a 
汰,0x6c70 
汲,0x6c72 
決,0x6c7a 
汽,0x6c7d 
沁,0x6c81 
沃,0x6c83 
沈,0x6c88 
沌,0x6c8c 
沐,0x6c90 
沓,0x6c93 
沖,0x6c96 
沙,0x6c99 
沚,0x6c9a 
沛,0x6c9b 
没,0x6ca1 
沢,0x6ca2 
沫,0x6cab 
沮,0x6cae 
沱,0x6cb1 
河,0x6cb3 
沸,0x6cb8 
油,0x6cb9 
治,0x6cbb 
沼,0x6cbc 
沽,0x6cbd 
沿,0x6cbf 
況,0x6cc1 
泄,0x6cc4 
泉,0x6cc9 
泊,0x6cca 
泌,0x6ccc 
法,0x6cd5 
泗,0x6cd7 
泛,0x6cdb 
泡,0x6ce1 
波,0x6ce2 
泣,0x6ce3 
泥,0x6ce5 
注,0x6ce8 
泪,0x6cea 
泰,0x6cf0 
泳,0x6cf3 
洋,0x6d0b 
洒,0x6d12 
洗,0x6d17 
洛,0x6d1b 
洞,0x6d1e 
洟,0x6d1f 
津,0x6d25 
洩,0x6d29 
洪,0x6d2a 
洲,0x6d32 
洶,0x6d36 
活,0x6d3b 
派,0x6d3e 
流,0x6d41 
浄,0x6d44 
浅,0x6d45 
浙,0x6d59 
浚,0x6d5a 
浜,0x6d5c 
浣,0x6d63 
浦,0x6d66 
浩,0x6d69 
浪,0x6d6a 
浬,0x6d6c 
浮,0x6d6e 
浴,0x6d74 
海,0x6d77 
浸,0x6d78 
涅,0x6d85 
消,0x6d88 
涌,0x6d8c 
涎,0x6d8e 
涓,0x6d93 
涕,0x6d95 
涙,0x6d99 
涛,0x6d9b 
涜,0x6d9c 
涯,0x6daf 
液,0x6db2 
涵,0x6db5 
涸,0x6db8 
涼,0x6dbc 
淀,0x6dc0 
淅,0x6dc5 
淆,0x6dc6 
淋,0x6dcb 
淑,0x6dd1 
淘,0x6dd8 
淙,0x6dd9 
淡,0x6de1 
淦,0x6de6 
淪,0x6dea 
淫,0x6deb 
深,0x6df1 
淳,0x6df3 
淵,0x6df5 
混,0x6df7 
淹,0x6df9 
淺,0x6dfa 
添,0x6dfb 
清,0x6e05 
渇,0x6e07 
済,0x6e08 
渉,0x6e09 
渋,0x6e0b 
渓,0x6e13 
渕,0x6e15 
渚,0x6e1a 
減,0x6e1b 
渟,0x6e1f 
渠,0x6e20 
渡,0x6e21 
渣,0x6e23 
渤,0x6e24 
渥,0x6e25 
渦,0x6e26 
温,0x6e29 
渫,0x6e2b 
測,0x6e2c 
港,0x6e2f 
游,0x6e38 
渺,0x6e3a 
渾,0x6e3e 
湃,0x6e43 
湊,0x6e4a 
湍,0x6e4d 
湎,0x6e4e 
湖,0x6e56 
湘,0x6e58 
湛,0x6e5b 
湧,0x6e67 
湫,0x6e6b 
湮,0x6e6e 
湯,0x6e6f 
湲,0x6e72 
湾,0x6e7e 
湿,0x6e7f 
満,0x6e80 
溂,0x6e82 
溌,0x6e8c 
源,0x6e90 
準,0x6e96 
溘,0x6e98 
溜,0x6e9c 
溝,0x6e9d 
溟,0x6e9f 
溢,0x6ea2 
溪,0x6eaa 
溯,0x6eaf 
溲,0x6eb2 
溶,0x6eb6 
溷,0x6eb7 
溺,0x6eba 
滂,0x6ec2 
滄,0x6ec4 
滅,0x6ec5 
滋,0x6ecb 
滌,0x6ecc 
滑,0x6ed1 
滓,0x6ed3 
滔,0x6ed4 
滝,0x6edd 
滞,0x6ede 
滯,0x6eef 
滲,0x6ef2 
滴,0x6ef4 
滸,0x6ef8 
滾,0x6efe 
漁,0x6f01 
漂,0x6f02 
漆,0x6f06 
漉,0x6f09 
漏,0x6f0f 
漑,0x6f11 
漓,0x6f13 
演,0x6f14 
漕,0x6f15 
漠,0x6f20 
漢,0x6f22 
漣,0x6f23 
漫,0x6f2b 
漬,0x6f2c 
漱,0x6f31 
漲,0x6f32 
漸,0x6f38 
漾,0x6f3e 
漿,0x6f3f 
潅,0x6f45 
潔,0x6f54 
潛,0x6f5b 
潜,0x6f5c 
潟,0x6f5f 
潤,0x6f64 
潦,0x6f66 
潭,0x6f6d 
潮,0x6f6e 
潰,0x6f70 
潴,0x6f74 
潸,0x6f78 
潺,0x6f7a 
澁,0x6f81 
澄,0x6f84 
澆,0x6f86 
澎,0x6f8e 
澗,0x6f97 
澣,0x6fa3 
澤,0x6fa4 
澪,0x6faa 
澱,0x6fb1 
澳,0x6fb3 
澹,0x6fb9 
激,0x6fc0 
濁,0x6fc1 
濃,0x6fc3 
濘,0x6fd8 
濛,0x6fdb 
濠,0x6fe0 
濡,0x6fe1 
濤,0x6fe4 
濫,0x6feb 
濯,0x6fef 
濱,0x6ff1 
濾,0x6ffe 
瀉,0x7009 
瀑,0x7011 
瀕,0x7015 
瀚,0x701a 
瀛,0x701b 
瀝,0x701d 
瀞,0x701e 
瀟,0x701f 
瀦,0x7026 
瀧,0x7027 
瀬,0x702c 
瀰,0x7030 
瀾,0x703e 
灌,0x704c 
灑,0x7051 
灘,0x7058 
灣,0x7063 
火,0x706b 
灯,0x706f 
灰,0x7070 
灸,0x7078 
灼,0x707c 
災,0x707d 
炉,0x7089 
炊,0x708a 
炎,0x708e 
炒,0x7092 
炙,0x7099 
炬,0x70ac 
炭,0x70ad 
炮,0x70ae 
炯,0x70af 
炳,0x70b3 
炸,0x70b8 
点,0x70b9 
為,0x70ba 
烈,0x70c8 
烏,0x70cf 
烙,0x70d9 
烟,0x70df 
烱,0x70f1 
烹,0x70f9 
烽,0x70fd 
焉,0x7109 
焔,0x7114 
焙,0x7119 
焚,0x711a 
焜,0x711c 
無,0x7121 
焦,0x7126 
然,0x7136 
焼,0x713c 
煉,0x7149 
煌,0x714c 
煎,0x714e 
煕,0x7155 
煖,0x7156 
煙,0x7159 
煢,0x7162 
煤,0x7164 
煥,0x7165 
煦,0x7166 
照,0x7167 
煩,0x7169 
煮,0x716e 
煽,0x717d 
熊,0x718a 
熔,0x7194 
熟,0x719f 
熨,0x71a8 
熬,0x71ac 
熱,0x71b1 
熾,0x71be 
燃,0x71c3 
燈,0x71c8 
燎,0x71ce 
燐,0x71d0 
燔,0x71d4 
燕,0x71d5 
燗,0x71d7 
營,0x71df 
燠,0x71e0 
燥,0x71e5 
燦,0x71e6 
燧,0x71e7 
燭,0x71ed 
燵,0x71f5 
燹,0x71f9 
燻,0x71fb 
燼,0x71fc 
爆,0x7206 
爐,0x7210 
爛,0x721b 
爨,0x7228 
爪,0x722a 
爬,0x722c 
爭,0x722d 
爰,0x7230 
爲,0x7232 
爵,0x7235 
父,0x7236 
爺,0x723a 
爼,0x723c 
爽,0x723d 
爾,0x723e 
爿,0x723f 
牀,0x7240 
牆,0x7246 
片,0x7247 
版,0x7248 
牌,0x724c 
牒,0x7252 
牘,0x7258 
牙,0x7259 
牛,0x725b 
牝,0x725d 
牟,0x725f 
牡,0x7261 
牢,0x7262 
牧,0x7267 
物,0x7269 
牲,0x7272 
牴,0x7274 
特,0x7279 
牽,0x727d 
牾,0x727e 
犀,0x7280 
犂,0x7282 
犇,0x7287 
犒,0x7292 
犖,0x7296 
犠,0x72a0 
犢,0x72a2 
犬,0x72ac 
犯,0x72af 
状,0x72b6 
狂,0x72c2 
狄,0x72c4 
狆,0x72c6 
狎,0x72ce 
狐,0x72d0 
狒,0x72d2 
狗,0x72d7 
狙,0x72d9 
狛,0x72db 
狡,0x72e1 
狢,0x72e2 
狩,0x72e9 
独,0x72ec 
狭,0x72ed 
狷,0x72f7 
狸,0x72f8 
狼,0x72fc 
狽,0x72fd 
猊,0x730a 
猖,0x7316 
猛,0x731b 
猜,0x731c 
猟,0x731f 
猥,0x7325 
猩,0x7329 
猪,0x732a 
猫,0x732b 
献,0x732e 
猯,0x732f 
猴,0x7334 
猶,0x7336 
猾,0x733e 
猿,0x733f 
獄,0x7344 
獅,0x7345 
獏,0x734f 
獗,0x7357 
獣,0x7363 
獪,0x736a 
獰,0x7370 
獲,0x7372 
獵,0x7375 
獸,0x7378 
獺,0x737a 
玄,0x7384 
率,0x7387 
玉,0x7389 
王,0x738b 
玖,0x7396 
玩,0x73a9 
玲,0x73b2 
玳,0x73b3 
玻,0x73bb 
珀,0x73c0 
珂,0x73c2 
珈,0x73c8 
珊,0x73ca 
珍,0x73cd 
珎,0x73ce 
珞,0x73de 
珠,0x73e0 
珪,0x73ea 
班,0x73ed 
現,0x73fe 
球,0x7403 
理,0x7406 
琉,0x7409 
琢,0x7422 
琥,0x7425 
琲,0x7432 
琳,0x7433 
琴,0x7434 
琵,0x7435 
琶,0x7436 
琺,0x743a 
瑁,0x7441 
瑕,0x7455 
瑙,0x7459 
瑚,0x745a 
瑛,0x745b 
瑜,0x745c 
瑞,0x745e 
瑟,0x745f 
瑠,0x7460 
瑣,0x7463 
瑪,0x746a 
瑯,0x746f 
瑰,0x7470 
瑳,0x7473 
瑶,0x7476 
瑾,0x747e 
璃,0x7483 
璋,0x748b 
璞,0x749e 
璧,0x74a7 
環,0x74b0 
璽,0x74bd 
瓊,0x74ca 
瓏,0x74cf 
瓔,0x74d4 
瓜,0x74dc 
瓠,0x74e0 
瓢,0x74e2 
瓣,0x74e3 
瓦,0x74e6 
瓮,0x74ee 
瓶,0x74f6 
瓷,0x74f7 
甃,0x7503 
甄,0x7504 
甌,0x750c 
甍,0x750d 
甎,0x750e 
甑,0x7511 
甕,0x7515 
甘,0x7518 
甚,0x751a 
甜,0x751c 
生,0x751f 
産,0x7523 
甥,0x7525 
甦,0x7526 
用,0x7528 
甫,0x752b 
田,0x7530 
由,0x7531 
甲,0x7532 
申,0x7533 
男,0x7537 
甸,0x7538 
町,0x753a 
画,0x753b 
界,0x754c 
畏,0x754f 
畑,0x7551 
畔,0x7554 
留,0x7559 
畚,0x755a 
畜,0x755c 
畝,0x755d 
畠,0x7560 
畢,0x7562 
略,0x7565 
畦,0x7566 
番,0x756a 
畫,0x756b 
異,0x7570 
畳,0x7573 
當,0x7576 
畷,0x7577 
畸,0x7578 
畿,0x757f 
疆,0x7586 
疊,0x758a 
疋,0x758b 
疎,0x758e 
疏,0x758f 
疑,0x7591 
疔,0x7594 
疚,0x759a 
疝,0x759d 
疣,0x75a3 
疥,0x75a5 
疫,0x75ab 
疱,0x75b1 
疲,0x75b2 
疳,0x75b3 
疵,0x75b5 
疸,0x75b8 
疹,0x75b9 
疼,0x75bc 
疽,0x75bd 
疾,0x75be 
痂,0x75c2 
痃,0x75c3 
病,0x75c5 
症,0x75c7 
痍,0x75cd 
痒,0x75d2 
痔,0x75d4 
痕,0x75d5 
痘,0x75d8 
痙,0x75d9 
